Vochysia ferruginea,0.52
Vochysia guianensis,0.52
Vochysia lehmanni,0.52
Vochysia tomentosa,0.52
Vochysia hondurensis,0.52
Magnolia sororum,0.52
Magnolia yoroconte,0.52
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Swietenia macrophylla,0.47
Swietenia macrophylla,0.47
Platymiscium pinnatum,0.87
Aniba duckei,0.56
Nyssa aquatica,0.5
Populus balsamifera,0.34
Populus ciliata,0.37
Populus deltoides,0.4
Populus trichocarpa,0.35
Erisma uncinatum,0.51
Virola surinamensis,0.51
Couratari pulchra,0.53
Hymenaea courbaril,0.83
Dipteryx odorata,0.82
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Tabebuia serratifolia,0.99
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Taxodium distichum,0.46
Quercus michauxii,0.67
Platymiscium pinnatum,0.87
Malus pumila,0.64
Byrsonima coriacea,0.68
Salix fragilis,0.38
Salix alba,0.38
Minquartia guianensis,0.83
Platymiscium pinnatum,0.87
Swietenia macrophylla,0.47
Cryptomeria japonica,0.36
Virola surinamensis,0.51
Iryanthera spp.,0.58
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Hura crepitans,0.4
Cedrela odorata,0.39
Sickingia salvadorense,0.65
Swietenia macrophylla,0.47
Swietenia mahagoni,0.57
Pinus caribaea,0.7
Astronium graveolens,0.89
Astronium graveolens,0.8
Quercus alba,0.68
Quercus bicolor,0.72
Quercus coccinea,0.67
Quercus macrocarpa,0.64
Quercus michauxii,0.67
Quercus palustris,0.63
Quercus petraea,0.65
Quercus stellata,0.67
Quercus velutina,0.61
Quercus virginiana,0.84
Gossypiospermum praecox,0.77
Magnolia grandiflora,0.5
Pometia pinnata,0.6
Terminalia amazonica,0.76
Virola surinamensis,0.51
Amburana cearensis,0.58
Amburana cearensis,0.58
Dipteryx odorata,0.82
Dipteryx odorata syn. Coumarouna odorata,0.92
Dipteryx odorata,0.82
Dipteryx odorata,0.82
Amburana cearensis,0.58
Amburana cearensis,0.58
Amburana cearensis,0.58
Dipteryx odorata,0.82
Amburana cearensis,0.58
Dipteryx odorata,0.82
Dipteryx odorata,0.82
Amburana cearensis,0.58
Dipteryx odorata,0.82
Dipteryx odorata,0.82
Amburana cearensis,0.58
Terminalia amazonia,0.76
Dipteryx odorata,0.82
Hymenaea courbaril,0.83
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Hymenaea courbaril,0.83
Araucaria angustifolia,0.49
Swietenia mahagoni,0.57
Betula alleghaniensis,0.62
Acer saccharum,0.63
Hieronyma alchorneoides,0.58
Hyeronyma laxiflora,0.58
Prioria copaifera,0.42
Araucaria angustifolia,0.49
Diospyros virginiana,0.71
Cordia alliodora,0.51
Cordia alliodora,0.51
Cordia alliodora,0.51
Cupressus sempervirens,0.42
Cupressus torulosa,0.47
Podocarpus guatemalensis,0.54
Taxodium distichum,0.46
Pinus banksiana,0.43
Albizia procera,0.55
Peltogyne venosa,0.69
Piptadeniastrum africanum,0.63
Anisoptera curtisii,0.52
Pometia pinnata,0.6
Anisoptera curtisii,0.52
Piptadeniastrum africanum,0.63
Pometia pinnata,0.6
Melia azedarach,0.51
Agathis borneensis,0.41
Agathis philippinensis,0.33
Decussocarpus vitiensis,0.34
Cinnamomum camphora,0.38
Cedrela serrata,0.52
Virola surinamensis,0.51
Virola surinamensis,0.51
Cedrela serrata,0.52
Calophyllum inophyllum,0.55
Calophyllum tomentosum,0.59
Pinus merkusii,0.59
Pinus merkusii,0.59
Anisoptera costata,0.52
Anisoptera costata,0.52
Anisoptera costata,0.52
Anisoptera costata,0.52
Anisoptera costata,0.52
Agathis borneensis,0.41
Agathis philippinensis,0.33
Hopea odorata,0.63
Anisoptera costata,0.52
Dracontomelon edule,0.44
Piptadeniastrum africanum,0.63
Piptadeniastrum africanum,0.63
Koordersiodendron pinnatum,0.71
Daniella oliveri,0.49
Daniella thurifera,0.46
Shorea negrosensis,0.59
Fagus sylvatica,0.67
Pinus sylvestris,0.45
Pinus sylvestris,0.45
Dracontomelon edule,0.44
Dracontomelum dao,0.66
Melia azedarach,0.51
Melia azedarach,0.51
Myristica buchneriana,0.41
Myristica chartacea,0.48
Myristica hypargyraea,0.44
Myristica sp.,0.54
Terminalia superba,0.4
Terminalia superba,0.4
Shorea negrosensis,0.59
Shorea negrosensis,0.59
Shorea negrosensis,0.59
Shorea negrosensis,0.59
Cedrela serrata,0.52
Fraxinus pennsylvanica,0.56
Cedrela serrata,0.52
Cedrela serrata,0.52
Hopea odorata,0.63
Peltogyne porphyrocardia,0.69
Peltogyne venosa,0.69
Dipterocarpus basilanicus,0.54
Dipterocarpus grandiflorus,0.68
Dipterocarpus warburgii,0.53
Garuga pinnata,0.51
Aglaia gigantea,0.54
Cedrela serrata,0.52
Gymnocladus dioicus,0.4
Intsia bijuga,0.65
Calycophyllum candidissimum,0.72
,
Melia azedarach,0.51
Populus deltoides,0.4
Melia azedarach,0.51
Cupressus torulosa,0.47
Tarrietia utilis,0.54
Aleurites moluccana,0.14
Chamaecyparis thyoides,0.32
Ocotea rubra,0.55
Prunus serotina,0.5
Dysoxylum malabaricum,0.62
Cedrela toona,0.47
Cupressus torulosa,0.47
Grewia elastica,0.63
Grewia elastica,0.63
Carapa molluccensis,0.71
Cupressus torulosa,0.47
Lovoa trichiliodes,0.46
Irvingia gabonensis,0.76
Bucklandia populnea,0.56
Bucklandia populnea,0.56
Bucklandia populnea,0.56
Mesua ferrea,0.92
Grewia elastica,0.63
Bucklandia populnea,0.56
Grewia elastica,0.63
Morus mesozygia,0.71
Irvingia gabonensis,0.76
Irvingia gabonensis,0.76
Irvingia gabonensis,0.76
Millettia laurentii,0.81
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Dillenia luzoniensis,0.65
Dillenia pentagyna,0.55
Tieghemella heckelii,0.6
Tieghemella heckelii,0.6
Bucklandia populnea,0.56
Lagerstroemia piriformis,0.67
Pinus insularis,0.5
Astronium graveolens,0.89
Astronium graveolens,0.8
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Liquidambar styraciflua,0.52
Musanga cecropioides,0.23
Irvingia gabonensis,0.76
Tieghemella heckelii,0.6
Podocarpus guatemalensis,0.54
Podocarpus neriifolia,0.48
Hopea odorata,0.63
Mammea africana,0.69
Terminalia superba,0.4
Musanga cecropioides,0.23
Tieghemella heckelii,0.6
Bridelia aubrevillei,0.59
Bassia latifolia,0.82
Musanga cecropioides,0.23
Brosimum rubescens,0.63
Cornus florida,0.72
Campnosperma brevipetiolata,0.33
Alphitonia zizyphoides,0.43
Anisoptera costata,0.52
Isoberlinia doka,0.63
Pometia pinnata,0.6
Virola surinamensis,0.51
Sickingia salvadorense,0.65
Swietenia mahagoni,0.57
Byrsonima coriacea,0.68
Mitragyna stipulosa,0.53
Dracontomelon edule,0.44
Vochysia lehmanni,0.52
Vochysia tomentosa,0.52
Intsia bijuga,0.65
Cupressus torulosa,0.47
Pseudotsuga menziesii,0.48
Pseudotsuga menziesii,0.48
Pseudotsuga menziesii,0.48
Pseudotsuga menziesii,0.48
Tieghemella heckelii,0.6
Afzelia bipindensis,0.62
Afzelia pachyloba,0.62
Afzelia quanzensis,0.62
Intsia bijuga,0.65
Pterocarpus vernalis,0.63
Cedrela serrata,0.52
Cedrela toona,0.47
Melia azedarach,0.51
Acer rubrum,0.54
Turraeanthus africanus,0.51
Anisoptera curtisii,0.52
Piptadeniastrum africanum,0.63
Lovoa trichiliodes,0.46
Populus ciliata,0.37
Salix alba,0.38
Salix nigra,0.39
Mammea africana,0.69
Myristica buchneriana,0.41
Myristica chartacea,0.48
Myristica hypargyraea,0.44
Myristica sp.,0.54
Irvingia gabonensis,0.76
Platymiscium pinnatum,0.87
Pygeum turnerianum,0.44
Lagerstroemia piriformis,0.67
Diospyros ebenum,0.94
Pygeum africanum,0.61
Tieghemella heckelii,0.6
Tieghemella heckelii,0.6
Ilex opaca,0.55
Heritiera javanica,0.65
Tarrietia sylvatica,0.82
Heritiera javanica,0.65
Heritiera javanica,0.65
Heritiera javanica,0.65
Casuarina equisetifolia,0.87
Diplodiscus paniculatus,0.62
Durio carinatus Masters,0.63
Durio zibethinus Murray,0.61
Neesia altissima,0.44
Cedrela serrata,0.52
Quercus petraea,0.65
Quercus petraea,0.65
Ulmus hollandica,0.53
Musanga cecropioides,0.23
Morus mesozygia,0.71
Musanga cecropioides,0.23
Terminalia ivorensis,0.54
Ocotea comoriensis,0.51
Excoecaria agallocha,0.42
Afzelia quanzensis,0.62
Cupressus sempervirens,0.42
Khaya nyassica,0.44
Olea hochstetteri,0.81
Grevillea robusta,0.54
Larix laricina,0.53
Diospyros ebenaster,0.61
Diospyros ebenum,0.94
Diospyros inclusa,0.7
Diospyros melanoxylon,0.67
Diospyros mindanaensis,0.78
Diospyros pyrrhocarpa,0.69
Pterocarpus indicus,0.57
Chloroxylon swietenia,0.88
Gonioma kamassi,0.85
Thuja occidentalis,0.31
Juglans nigra,0.55
Larix laricina,0.53
Picea glauca,0.36
Thuja occidentalis,0.31
Populus deltoides,0.4
Abies balsamea,0.35
Tsuga canadensis,0.4
Ostrya virginiana,0.7
Larix laricina,0.53
Populus deltoides,0.4
Juniperus virginiana,0.47
Picea glauca,0.36
Picea mariana,0.42
Picea rubens,0.4
Juglans nigra,0.55
Thuja occidentalis,0.31
Pinus strobus,0.35
Thuja occidentalis,0.31
Prioria copaifera,0.42
Lophira alata,0.94
Mitragyna stipulosa,0.53
Tabebuia serratifolia,0.99
Diospyros ebenum,0.94
Mitragyna stipulosa,0.53
Lophira alata,0.94
Cordia platythyrsa,0.39
Mitragyna ciliata,0.52
Mitragyna stipulosa,0.53
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Pterocarpus soyauxii,0.64
Terminalia ivorensis,0.54
Berlinia acuminata,0.64
Dipteryx odorata,0.82
Pometia pinnata,0.6
Diospyros ebenaster,0.61
Diospyros ebenum,0.94
Diospyros ebenaster,0.61
Diospyros ebenum,0.94
Diospyros inclusa,0.7
Diospyros melanoxylon,0.67
Diospyros mindanaensis,0.78
Diospyros pyrrhocarpa,0.69
Mammea africana,0.69
Tabebuia serratifolia,0.99
Swietenia mahagoni,0.57
Cordia alliodora,0.51
Castanea sativa,0.51
Tieghemella heckelii,0.6
Terminalia superba,0.4
Tieghemella heckelii,0.6
Prunus serotina,0.5
Pterygota bequaertii,0.53
Terminalia ivorensis,0.54
Musanga cecropioides,0.23
Terminalia superba,0.4
Musanga cecropioides,0.23
Pouteria pomifera,0.84
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Musanga cecropioides,0.23
Triplochiton scleroxylon,0.32
Terminalia superba,0.4
Terminalia superba,0.4
Terminalia superba,0.4
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Musanga cecropioides,0.23
Musanga cecropioides,0.23
Musanga cecropioides,0.23
Intsia bijuga,0.65
Guibourtia ehie,0.71
Daniella thurifera,0.46
Quercus robur,0.57
Quercus robur,0.57
Alnus glutinosa,0.41
Terminalia superba,0.4
Triplochiton scleroxylon,0.32
Triplochiton scleroxylon,0.32
Piptadeniastrum africanum,0.63
Piptadeniastrum africanum,0.63
Lophira alata,0.94
Poga oleosa,0.39
Musanga cecropioides,0.23
Musanga cecropioides,0.23
Staudtia stipitata,0.79
Brachystegia laurentii,0.57
Brachystegia laurentii,0.57
Didelotia brevipaniculata,0.54
Endospermum macrophyllum,0.41
Cephalosphaera usambarensis,0.44
Berlinia acuminata,0.64
Piptadeniastrum africanum,0.63
Campnosperma brevipetiolata,0.33
Piptadeniastrum africanum,0.63
Lophira alata,0.94
Mitragyna ciliata,0.52
Mitragyna ciliata,0.52
Mitragyna ciliata,0.52
Mitragyna ciliata,0.52
Mitragyna stipulosa,0.53
Pinus Elliottii,0.59
Peltogyne porphyrocardia,0.69
Peltogyne venosa,0.69
Ulmus alata,0.65
Ulmus americana,0.5
Ulmus campestris,0.52
Ulmus crassifolia,0.62
Ulmus glabra,0.53
Ulmus procera,0.53
Ulmus rubra,0.53
Ulmus thomasii,0.63
Mitragyna ciliata,0.52
Chlorophora excelsa,0.7
Alnus glutinosa,0.41
Chlorophora excelsa,0.7
Chlorophora excelsa,0.7
Bassia latifolia,0.82
Chlorophora excelsa,0.7
Lovoa trichiliodes,0.46
Melia azedarach,0.51
Amburana cearensis,0.58
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Vochysia hondurensis,0.52
Vochysia hondurensis,0.52
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Oxystigma oxyphyllum,0.53
Oxystigma oxyphyllum,0.53
Oxystigma oxyphyllum,0.53
Vochysia hondurensis,0.52
Koompassia malaccensis,0.76
Terminalia ivorensis,0.54
Poga oleosa,0.39
Tabebuia serratifolia,0.99
Tetragastris altissima,0.74
Quercus alba,0.68
Quercus bicolor,0.72
Quercus coccinea,0.67
Quercus macrocarpa,0.64
Quercus michauxii,0.67
Quercus palustris,0.63
Quercus petraea,0.65
Quercus stellata,0.67
Quercus velutina,0.61
Quercus virginiana,0.84
Quercus alba,0.68
Quercus bicolor,0.72
Quercus coccinea,0.67
Quercus macrocarpa,0.64
Quercus michauxii,0.67
Quercus palustris,0.63
Quercus petraea,0.65
Quercus stellata,0.67
Quercus velutina,0.61
Quercus virginiana,0.84
Terminalia superba,0.4
Humbertia madagascariensis,1.18
Lophira alata,0.94
Lophira alata,0.94
Dipterocarpus basilanicus,0.54
Dipterocarpus grandiflorus,0.68
Dipterocarpus warburgii,0.53
Turraeanthus africanus,0.51
Picea engelmannii,0.35
Koompassia malaccensis,0.76
Koompassia malaccensis,0.76
Fraxinus excelsior,0.58
Fagus sylvatica,0.67
Betula sp.,0.61
Quercus petraea,0.65
Prunus avium,0.58
Castanea dentata,0.43
Ulmus campestris,0.52
Ulmus procera,0.53
Acer pseudoplatanus,0.57
Acer pseudoplatanus,0.57
Quercus petraea,0.65
Quercus robur,0.57
Platanus hybrida,0.59
Poga oleosa,0.39
Mitragyna ciliata,0.52
Anisoptera costata,0.52
Tetramerista glabra,0.73
Microberlinia brazzavillensis,0.77
Lophira alata,0.94
Turraeanthus africanus,0.51
Pterocarpus soyauxii,0.64
Terminalia ivorensis,0.54
Cedrela huberi,0.4
Cedrela odorata,0.39
Cedrela toona,0.47
Abies grandis,0.37
Pterocarpus soyauxii,0.64
Mitragyna ciliata,0.52
Acer campestre,0.55
Piptadeniastrum africanum,0.63
Planchonella euphlebia,0.89
Alnus glutinosa,0.41
Piptadeniastrum africanum,0.63
Prunus serotina,0.5
Pterocarpus soyauxii,0.64
Terminalia amazonia,0.76
Terminalia arjuna,0.71
Terminalia ivorensis,0.54
Terminalia procera,0.54
Lophira alata,0.94
Lophira alata,0.94
Spathodea campanulata,0.25
Anacardium excelsum,0.33
Anacardium excelsum,0.33
Anacardium excelsum,0.33
Anacardium excelsum,0.33
Populus tremuloides,0.38
Plathymenia reticulata,0.56
Berlinia acuminata,0.64
Mansonia altissima,0.55
Berlinia acuminata,0.64
Liquidambar styraciflua,0.52
Turraeanthus africanus,0.51
Drypetes gossweileri,0.63
Mitragyna stipulosa,0.53
Irvingia gabonensis,0.76
Irvingia gabonensis,0.76
Eucalyptus citriodora,0.65
Eucalyptus obliqua,0.68
Alnus glutinosa,0.41
Fraxinus excelsior,0.58
Populus tremula,0.42
Fagus sylvatica,0.67
Betula sp.,0.61
Buxus sempervirens,0.83
Prunus avium,0.58
Castanea dentata,0.43
Castanea sativa,0.51
Carpinus betulus,0.61
Aesculus hippocastanum,0.39
Larix decidua,0.48
Tilia vulgaris,0.51
Acer campestre,0.55
Acer platanus,0.54
Acer pseudoplatanus,0.57
Quercus petraea,0.65
Quercus robur,0.57
Platanus hybrida,0.59
Picea abies,0.43
Juglans regia,0.56
Quercus robur,0.57
Picea abies,0.43
Taxus baccata,0.63
Fraxinus excelsior,0.58
Castanopsis acuminatissima,0.56
Magnolia grandiflora,0.5
Mitragyna stipulosa,0.53
Morus mesozygia,0.71
Triplochiton scleroxylon,0.32
Lovoa trichiliodes,0.46
Pterocarpus soyauxii,0.64
Tsuga heterophylla,0.45
Lophira alata,0.94
Populus ciliata,0.37
Robinia pseudoacacia,0.69
Chamaecyparis lawsoniana,0.43
Chamaecyparis nootkatensis,0.44
Chamaecyparis thyoides,0.32
Celtis occidentalis,0.53
Guibourtia coleosperma,0.66
Mitragyna ciliata,0.52
Mitragyna stipulosa,0.53
Brosimum rubescens,0.63
Humbertia madagascariensis,1.18
Daniella thurifera,0.46
Terminalia superba,0.4
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Daniella thurifera,0.46
Vitex cofassus,0.67
Terminalia ivorensis,0.54
Micropholis guianensis,0.67
Dipteryx odorata,0.82
Taxodium distichum,0.46
Fagus sylvatica,0.67
Terminalia ivorensis,0.54
Erisma uncinatum,0.51
Erisma uncinatum,0.51
Aniba duckei,0.56
Canangium odoratum,0.28
Brosimum rubescens,0.63
Dipteryx odorata,0.82
Acer saccharum,0.63
Acer campestre,0.55
Pinus caribaea,0.7
Sterculia vitiensis,0.34
Casuarina equisetifolia,0.87
Populus tremula,0.42
Betula sp.,0.61
Pinus sylvestris,0.45
Pinus sylvestris,0.45
Picea abies,0.43
Intsia bijuga,0.65
Abies amabilis,0.43
,
0.35,
Abies grandis,0.37
Abies lasiocarpa,0.32
Abies magnifica,0.38
Abies procera,0.39
Picea abies,0.43
Pinus sylvestris,0.45
Terminalia ivorensis,0.54
Catostemma fragrans,0.66
Catostemma fragrans,0.66
Flindersia pimenteliana,0.51
Flindersia pubescens,0.6
Tabebuia serratifolia,0.99
Vochysia hondurensis,0.52
Melia azedarach,0.51
Swietenia macrophylla,0.47
Qualea paraensis,0.58
Prioria copaifera,0.42
Tilia americana,0.37
Taxodium distichum,0.46
Cornus florida,0.72
Ulmus americana,0.5
Tilia americana,0.37
Pinus palustris,0.59
Pinus palustris,0.59
Chloroxylon swietenia,0.88
Cornus florida,0.72
Platymiscium pinnatum,0.87
Morus mesozygia,0.71
Eucalyptus tereticornis,0.82
Eucalyptus tereticornis,0.82
Marmaroxylon racemosum,1.07
Cinnamomum camphora,0.38
Spathodea campanulata,0.25
Pinus taeda,0.51
Terminalia superba,0.4
Terminalia superba,0.4
Terminalia ivorensis,0.54
Terminalia superba,0.4
Terminalia ivorensis,0.54
Terminalia ivorensis,0.54
Terminalia superba,0.4
Terminalia superba,0.4
Terminalia superba,0.4
Terminalia superba,0.4
Cordia alliodora,0.51
Fraxinus excelsior,0.58
Populus tremula,0.42
Fagus sylvatica,0.67
Quercus petraea,0.65
Quercus robur,0.57
Platanus hybrida,0.59
Fraxinus americana,0.6
Fraxinus excelsior,0.58
Fraxinus nigra,0.49
Fraxinus pennsylvanica,0.56
Astronium graveolens,0.89
Astronium graveolens,0.8
Pseudosamanea guachapele,0.58
Prunus avium,0.58
Virola koschnyi,0.51
Virola koschnyi,0.51
Calophyllum inophyllum,0.55
Calophyllum tomentosum,0.59
Terminalia amazonia,0.76
Terminalia amazonica,0.76
Gonystylus macrophyllum,0.54
Guibourtia ehie,0.71
Spathodea campanulata,0.25
Populus ciliata,0.37
Hopea iriana,0.8
Hopea odorata,0.63
Koordersiodendron pinnatum,0.71
Turraeanthus africanus,0.51
Cupressus torulosa,0.47
Abies balsamea,0.35
Heritiera javanica,0.65
Pometia pinnata,0.6
Aleurites moluccana,0.14
Catostemma fragrans,0.66
Mesua ferrea,0.92
Mesua ferrea,0.92
Excoecaria agallocha,0.42
Vitex cofassus,0.67
Koompassia malaccensis,0.76
Quercus garryanna,0.68
Excoecaria agallocha,0.42
Gonystylus macrophyllum,0.54
Garuga pinnata,0.51
Pometia pinnata,0.6
Astronium graveolens,0.89
Astronium graveolens,0.8
Sickingia salvadorense,0.65
Swietenia macrophylla,0.47
Swietenia mahagoni,0.57
Piptadeniastrum africanum,0.63
Hymenaea courbaril,0.83
Polyalthia fragans,0.46
Aspidosperma desmanthum,0.65
Vitex cofassus,0.67
Anisoptera costata,0.52
Dipteryx odorata,0.82
Dipteryx odorata,0.82
Dipteryx odorata,0.82
Beilschmiedia mannii,0.62
Terminalia superba,0.4
Terminalia ivorensis,0.54
Musanga cecropioides,0.23
Beilschmiedia mannii,0.62
Irvingia gabonensis,0.76
Beilschmiedia mannii,0.62
Berlinia acuminata,0.64
Beilschmiedia mannii,0.62
Prunus avium,0.58
Pinus sylvestris,0.45
Chlorophora excelsa,0.7
Syzygium buettnerianum,0.73
Morus alba,0.6
Heritiera javanica,0.65
Pometia pinnata,0.6
Koompassia malaccensis,0.76
Koompassia malaccensis,0.76
Koompassia malaccensis,0.76
Cinnamomum camphora,0.38
Excoecaria agallocha,0.42
Excoecaria agallocha,0.42
Pinus palustris,0.59
Pinus palustris,0.59
Heritiera javanica,0.65
Excoecaria agallocha,0.42
Melia azedarach,0.51
Bucklandia populnea,0.56
Excoecaria agallocha,0.42
Marmaroxylon racemosum,1.07
Excoecaria agallocha,0.42
Triplochiton scleroxylon,0.32
Guibourtia ehie,0.71
Triplochiton scleroxylon,0.32
Lovoa trichiliodes,0.46
Chloroxylon swietenia,0.88
Prunus serotina,0.5
Intsia bijuga,0.65
Pometia pinnata,0.6
Swietenia macrophylla,0.47
Thuja plicata,0.32
Thuja plicata,0.32
Thuja plicata,0.32
Castanopsis chrysophylla,0.44
Abies grandis,0.37
Thuja plicata,0.32
Pinus lambertiana,0.36
Prunus serotina,0.5
Pometia pinnata,0.6
Terminalia amazonia,0.76
Koompassia excelsa,0.75
Anisoptera curtisii,0.52
Chamaecyparis lawsoniana,0.43
Pterocarpus angolensis,0.59
Musanga cecropioides,0.23
Melanorrhoea spp.,0.75
Intsia palembanica,0.65
Intsia bijuga,0.65
Vitex cofassus,0.67
Tieghemella heckelii,0.6
Aglaia gigantea,0.54
Aglaia gigantea,0.54
Betula alleghaniensis,0.62
Castanopsis chrysophylla,0.44
Doryphora sassafras,0.49
Diospyros celebica,0.9
Abies magnifica,0.38
Robinia pseudoacacia,0.69
Byrsonima coriacea,0.68
Plathymenia reticulata,0.56
Mitragyna parvifolia,0.59
Hymenaea courbaril,0.83
Vochysia lehmanni,0.52
Vochysia tomentosa,0.52
Swartzia leiocalycina,1.0
Hymenaea courbaril,0.83
Vochysia lehmanni,0.52
Vochysia tomentosa,0.52
Dipteryx odorata,0.82
Astronium graveolens,0.89
Astronium graveolens,0.8
Qualea albiflora,0.54
Qualea paraensis,0.58
Qualea paraensis,0.58
Intsia bijuga,0.65
Grewia elastica,0.63
Salix alba,0.38
Salix nigra,0.39
Koompassia malaccensis,0.76
Mitragyna parvifolia,0.59
Cedrela toona,0.47
Aleurites moluccana,0.14
Mitragyna parvifolia,0.59
Musanga cecropioides,0.23
Intsia bijuga,0.65
Pometia pinnata,0.6
Picea abies,0.43
Anacardium excelsum,0.33
Platymiscium pinnatum,0.87
Swietenia macrophylla,0.47
Abies grandis,0.37
Grevillea robusta,0.54
Cedrela toona,0.47
Betula alleghaniensis,0.62
Ulmus rubra,0.53
Tsuga heterophylla,0.45
Acer pseudoplatanus,0.57
Quercus rubra,0.63
Pinus banksiana,0.43
Acer pseudoplatanus,0.57
Abies amabilis,0.43
Pinus lambertiana,0.36
Fraxinus americana,0.6
Fraxinus pennsylvanica,0.56
Liriodendron tulipifera,0.42
Robinia pseudoacacia,0.69
Tabebuia serratifolia,0.99
Grevillea robusta,0.54
Tabebuia serratifolia,0.99
Grevillea robusta,0.54
Grevillea robusta,0.54
Grevillea robusta,0.54
Alnus glutinosa,0.41
Alnus nepalensis,0.26
Eucalyptus hemiphloia,0.93
Tsuga heterophylla,0.45
Pinus banksiana,0.43
Doryphora sassafras,0.49
Tabebuia serratifolia,0.99
Qualea albiflora,0.54
Qualea paraensis,0.58
Vochysia ferruginea,0.52
Vochysia guianensis,0.52
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Qualea paraensis,0.58
Qualea albiflora,0.54
Dipteryx odorata,0.82
Micropholis guianensis,0.67
Terminalia amazonia,0.76
Pseudosamanea guachapele,0.58
Pseudosamanea guachapele,0.58
Terminalia amazonia,0.76
Cordia alliodora,0.51
Pseudosamanea guachapele,0.58
,
,
4,
Hymenaea courbaril,0.83
Hymenaea courbaril,0.83
Peltogyne venosa,0.69
Astronium graveolens,0.89
Astronium graveolens,0.8
Peltogyne porphyrocardia,0.69
Peltogyne venosa,0.69
Astronium graveolens,0.89
Astronium graveolens,0.8
Qualea albiflora,0.54
Astronium graveolens,0.89
Astronium graveolens,0.8
Cordia alliodora,0.51
Turraeanthus africanus,0.51
Balfourodendron riedelianum,0.79
Balfourodendron riedelianum,0.7
Swietenia macrophylla,0.47
Terminalia amazonia,0.76
Terminalia amazonia,0.76
Terminalia amazonica,0.76
Terminalia guyanensis,0.6
Terminalia guyanensis,0.6
Terminalia amazonia,0.76
Terminalia amazonica,0.76
Terminalia amazonia,0.76
Terminalia amazonia,0.76
Guaiacum spp.,1.26
Minquartia guianensis,0.83
Tabebuia serratifolia,0.99
Minquartia guianensis,0.83
Minquartia guianensis,0.83
Tabebuia serratifolia,0.99
Terminalia guyanensis,0.6
Endospermum macrophyllum,0.41
Lophira alata,0.94
Chlorophora excelsa,0.7
Chlorophora excelsa,0.7
Mitragyna parvifolia,0.59
Irvingia gabonensis,0.76
Shorea guiso,0.75
Musanga cecropioides,0.23
Virola surinamensis,0.51
Virola surinamensis,0.51
Mansonia altissima,0.55
Pterocarpus soyauxii,0.64
Pinus elliottii,0.59
Taxodium distichum,0.46
Piptadeniastrum africanum,0.63
Cupressus torulosa,0.47
Cupressus torulosa,0.47
Liquidambar styraciflua,0.52
Nyssa aquatica,0.5
Daniella thurifera,0.46
Nyssa aquatica,0.5
Liquidambar styraciflua,0.52
Hymenaea courbaril,0.83
Juglans nigra,0.55
Tabebuia serratifolia,0.99
Vitex cofassus,0.67
Vitex parviflora,0.68
Pygeum turnerianum,0.44
Mitragyna parvifolia,0.59
Astronium graveolens,0.89
Astronium graveolens,0.8
Astronium graveolens,0.89
Astronium graveolens,0.8
Chlorophora excelsa,0.7
Terminalia amazonia,0.76
Cedrela odorata,0.39
Swartzia leiocalycina,1.0
Tieghemella heckelii,0.6
Pygeum africanum,0.61
Turraeanthus africanus,0.51
Eucalyptus cloeziana,0.8
Carpinus betulus,0.61
Hura crepitans,0.4
Hura crepitans,0.4
Hura crepitans,0.4
Micropholis guianensis,0.67
Celtis occidentalis,0.53
Tabebuia serratifolia,0.99
Larix laricina,0.53
Larix occidentalis,0.52
Populus balsamifera,0.34
Larix occidentalis,0.52
Tabebuia serratifolia,0.99
Celtis occidentalis,0.53
Turraeanthus africanus,0.51
Tabebuia serratifolia,0.99
Triplochiton scleroxylon,0.32
Dipterocarpus warburgii,0.53
Carpinus betulus,0.61
Carpinus betulus,0.61
Turraeanthus africanus,0.51
Tabebuia serratifolia,0.99
Tetragastris altissima,0.74
Carpinus betulus,0.61
Tabebuia serratifolia,0.99
Tabebuia serratifolia,0.99
Turraeanthus africanus,0.51
Chloroxylon swietenia,0.88
Vitex cofassus,0.67
Koompassia malaccensis,0.76
Michelia excelsa,0.42
Michelia sp.,0.42
Alnus glutinosa,0.41
