Triadica sebifera,0.58
Vernicia fordii,0.58
Cotinus obovatus,0.58
Elaeagnus angustifolia,0.58
Tree broadleaf,0.58
Tree unknown,0.58
Crataegus phaenopyrum,0.58
Crataegus succulenta,0.58
Crataegus uniflora,0.58
Fraxinus berlandieriana,0.55
Persea americana,0.58
Quercus gravesii,0.66
Quercus polymorpha,0.66
Quercus buckleyi,0.66
Quercus laceyi,0.66
Cordia boissieri,0.58
